time,/jointset/ground_pelvis/pelvis_tilt/value,/jointset/ground_pelvis/pelvis_tilt/speed,/jointset/ground_pelvis/pelvis_tx/value,/jointset/ground_pelvis/pelvis_tx/speed,/jointset/ground_pelvis/pelvis_ty/value,/jointset/ground_pelvis/pelvis_ty/speed,/jointset/hip_r/hip_flexion_r/value,/jointset/hip_r/hip_flexion_r/speed,/jointset/knee_r/knee_angle_r/value,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_r/ankle_angle_r/value,/jointset/ankle_r/ankle_angle_r/speed,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_l/hip_flexion_l/speed,/jointset/knee_l/knee_angle_l/value,/jointset/knee_l/knee_angle_l/speed,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_l/ankle_angle_l/speed,/jointset/back/lumbar_extension/value,/jointset/back/lumbar_extension/speed,/forceset/hamstrings_r/activation,/forceset/hamstrings_r/fiber_length,/forceset/bifemsh_r/activation,/forceset/bifemsh_r/fiber_length,/forceset/glut_max_r/activation,/forceset/glut_max_r/fiber_length,/forceset/iliopsoas_r/activation,/forceset/iliopsoas_r/fiber_length,/forceset/rect_fem_r/activation,/forceset/rect_fem_r/fiber_length,/forceset/vasti_r/activation,/forceset/vasti_r/fiber_length,/forceset/gastroc_r/activation,/forceset/gastroc_r/fiber_length,/forceset/soleus_r/activation,/forceset/soleus_r/fiber_length,/forceset/tib_ant_r/activation,/forceset/tib_ant_r/fiber_length,/forceset/hamstrings_l/activation,/forceset/hamstrings_l/fiber_length,/forceset/bifemsh_l/activation,/forceset/bifemsh_l/fiber_length,/forceset/glut_max_l/activation,/forceset/glut_max_l/fiber_length,/forceset/iliopsoas_l/activation,/forceset/iliopsoas_l/fiber_length,/forceset/rect_fem_l/activation,/forceset/rect_fem_l/fiber_length,/forceset/vasti_l/activation,/forceset/vasti_l/fiber_length,/forceset/gastroc_l/activation,/forceset/gastroc_l/fiber_length,/forceset/soleus_l/activation,/forceset/soleus_l/fiber_length,/forceset/tib_ant_l/activation,/forceset/tib_ant_l/fiber_length
0.84816161,0.114027974,-0.246425481,0,0,0,0,0.180370399,-1.418613934,-0.357254966,0.881241164,0.074583382,0.826072014,-0.039838646,3.340484986,-1.06450392,-3.576137147,-0.103799447,0.435265142,-0.383005952,0.252418728,0.13476223,0.10330583,0.02694372,0.18060951,0.16612968,0.15241274,0.02610221,0.0988405,0.02513964,0.12330478,0.25292677,0.09182402,0.02977713,0.0878485,0.15862029,0.04692058,0.42820484,0.07310729,0.12414894,0.0692042,0.14572652,0.16035622,0.03082434,0.14018796,0.15770189,0.10734802,0.06041086,0.16376872,0.02453401,0.12404636,0.18408202,0.06203071,0.06801751,0.04048692,0.28120325,0.08164039
0.84921718,0.113769708,-0.242912398,0,0,0,0,0.178869209,-1.425730934,-0.356332499,0.866886324,0.075676901,1.240435782,-0.036320532,3.325284058,-1.068239773,-3.502381762,-0.103430829,0.266398232,-0.382740831,0.249900268,0.1341645,0.10326552,0.02684541,0.18063574,0.1651502,0.15233343,0.02601601,0.09890511,0.02506724,0.12333139,0.25113343,0.09179579,0.02963764,0.08788601,0.1559542,0.04693959,0.43613018,0.0730683,0.12228368,0.06930177,0.14337061,0.16026293,0.03066946,0.14039437,0.15664603,0.10721736,0.0597864,0.16379943,0.02462798,0.12419479,0.18076619,0.06200086,0.06726139,0.04051009,0.27592369,0.08162552
0.85,0.113580588,-0.24024467,0,0,0,0,0.177750987,-1.431208909,-0.355657441,0.858160236,0.076758735,1.518010439,-0.033721945,3.313645532,-1.070960333,-3.448357914,-0.103265747,0.158508067,-0.382545965,0.247927224,0.13372879,0.10323506,0.02677342,0.18065493,0.1644374,0.1522742,0.02595289,0.09895324,0.02501421,0.1233513,0.24983346,0.09177462,0.0295355,0.08792031,0.1540192,0.0469581,0.44150977,0.07303667,0.12092676,0.06937521,0.14165924,0.16019509,0.03055607,0.14054681,0.15587755,0.10712035,0.05933015,0.1638204,0.02468665,0.12430295,0.17836375,0.06197966,0.06670924,0.04052735,0.27211821,0.08161675
0.8500163,0.113576672,-0.240187846,0,0,0,0,0.177727656,-1.431326568,-0.355643453,0.85800392,0.076783525,1.523420964,-0.033667932,3.313398114,-1.071016535,-3.44724062,-0.103263179,0.156472956,-0.382541924,0.247884265,0.13370119,0.10323442,0.02677193,0.18065533,0.16441463,0.15227297,0.02595158,0.09895424,0.02501311,0.12335171,0.24980739,0.09177418,0.02953339,0.0879211,0.15444175,0.04695853,0.44136142,0.07303599,0.12089874,0.06937675,0.14162392,0.16019369,0.03055372,0.14054997,0.15587626,0.10711833,0.05932072,0.16382082,0.02469101,0.12430519,0.17831423,0.06197922,0.06669782,0.04052771,0.27249205,0.08161658
0.8500326,0.113572757,-0.240130777,0,0,0,0,0.177704324,-1.431444632,-0.355629468,0.857848846,0.076808401,1.528814614,-0.033613923,3.313150236,-1.071072718,-3.446123597,-0.103260645,0.154447322,-0.382537884,0.247841011,0.13366987,0.10323378,0.02677044,0.18065572,0.16439027,0.15227173,0.02595027,0.09895524,0.02501201,0.12335213,0.24978147,0.09177374,0.02953127,0.08792188,0.15495521,0.04695895,0.44116195,0.0730353,0.12087073,0.06937829,0.14158862,0.16019229,0.03055138,0.14055314,0.15587789,0.10711631,0.05931128,0.16382124,0.02469599,0.12430742,0.17826472,0.06197879,0.0666864,0.04052807,0.27295522,0.08161642
0.85011411,0.113553197,-0.2398417,0,0,0,0,0.17758763,-1.432041226,-0.355559581,0.857093234,0.076934097,1.555514715,-0.033343938,3.311903798,-1.071353365,-3.440542601,-0.103248466,0.144465495,-0.382517693,0.247620211,0.13351347,0.10323059,0.02676299,0.18065771,0.16426858,0.15226555,0.02594374,0.09896027,0.02500652,0.12335422,0.24965204,0.09177152,0.02952071,0.08792586,0.15749752,0.04696086,0.44016681,0.0730319,0.12073081,0.06938599,0.14141229,0.16018529,0.03053965,0.14056898,0.15588598,0.1071062,0.05926413,0.16382333,0.02472068,0.12431856,0.1780175,0.06197662,0.06662936,0.04052984,0.27525339,0.0816155
0.85052163,0.113455766,-0.238297996,0,0,0,0,0.177003411,-1.435197494,-0.355210982,0.853910898,0.077594053,1.680937603,-0.031995565,3.305482222,-1.072749788,-3.412749472,-0.103199173,0.098652073,-0.382417025,0.246395269,0.13273559,0.10321476,0.02672588,0.1806676,0.16366334,0.15223468,0.0259112,0.0989854,0.02497918,0.12336468,0.24900875,0.09176043,0.02946806,0.08794692,0.16961654,0.04696727,0.43524506,0.07301521,0.12003479,0.06942466,0.14053543,0.16015051,0.03048121,0.14064807,0.15592509,0.10705547,0.05902934,0.16383351,0.02483862,0.12437376,0.17678897,0.06196585,0.06634532,0.04053864,0.28632116,0.0816093
0.85115637,0.113305357,-0.235547183,0,0,0,0,0.1760907,-1.440771561,-0.354669915,0.851493112,0.078714569,1.841849724,-0.029900771,3.294779825,-1.074902389,-3.369902337,-0.103155142,0.043762934,-0.382261341,0.244051977,0.1315375,0.10319047,0.02666849,0.18068291,0.16273118,0.15218669,0.02586087,0.09902465,0.0249369,0.1233811,0.24801951,0.09174305,0.02938666,0.08798379,0.18673681,0.04697138,0.42775396,0.07299017,0.11896233,0.06948538,0.13918541,0.16009695,0.03039084,0.14077095,0.15598185,0.10697597,0.05866669,0.16384855,0.02500534,0.12445832,0.17490017,0.06194932,0.06590675,0.04055199,0.30227367,0.08159484
0.85208657,0.113088419,-0.230728188,0,0,0,0,0.174746089,-1.450574962,-0.353876926,0.855009408,0.080502459,1.981512222,-0.026843889,3.277385046,-1.078008321,-3.308342128,-0.103135457,0.008167924,-0.382036298,0.239603144,0.12981094,0.10315563,0.02658528,0.18070523,0.16138795,0.15211639,0.0257879,0.09908239,0.02487559,0.12340546,0.24659726,0.09171741,0.02926866,0.08804712,0.20861337,0.04697034,0.41714504,0.07295517,0.11741587,0.06957545,0.137241,0.16001977,0.03025987,0.14095028,0.15605663,0.10685856,0.05814191,0.16386878,0.02521659,0.1245798,0.17218546,0.06192548,0.06527236,0.0405706,0.3232045,0.08156508
0.8534586,0.112777654,-0.221960306,0,0,0,0,0.172743878,-1.468800136,-0.352690573,0.877964641,0.083229537,1.944101329,-0.022366988,3.247848353,-1.082486894,-3.220761307,-0.103098986,0.067864191,-0.381713273,0.23085047,0.127326,0.10310562,0.02646447,0.18073822,0.15945494,0.15201233,0.02568196,0.09916813,0.02478657,0.12344195,0.24455738,0.09167913,0.02909739,0.08815934,0.23542566,0.04695963,0.40225035,0.07290632,0.11518814,0.0697105,0.13444479,0.15990878,0.03006977,0.14121297,0.15615098,0.10668396,0.05738209,0.16389478,0.02546836,0.1247548,0.16829318,0.06189107,0.06435439,0.04059607,0.34972109,0.0815071
0.85483062,0.112480131,-0.211495514,0,0,0,0,0.170713704,-1.491226631,-0.351458061,0.921926753,0.085704732,1.619735758,-0.017933609,3.214073228,-1.086848083,-3.137201573,-0.102888056,0.260078915,-0.381403887,0.219810952,0.12491213,0.10305703,0.02634592,0.18077196,0.1575776,0.15190728,0.02557798,0.09925471,0.02469919,0.1234788,0.24258412,0.09164006,0.02892936,0.08828766,0.25729077,0.0469424,0.38818833,0.07286056,0.11302186,0.06984794,0.13173111,0.15980106,0.02988329,0.14147315,0.15622924,0.10650827,0.05663881,0.16391637,0.02566334,0.12492542,0.1645289,0.06185792,0.06345707,0.04062029,0.37209433,0.08143685
0.85620264,0.112197827,-0.199888412,0,0,0,0,0.168650426,-1.516828148,-0.350152991,0.982772087,0.087568849,1.066659044,-0.013548856,3.177214054,-1.091097097,-3.057088347,-0.102337014,0.557060734,-0.381110832,0.207188267,0.12256672,0.10300962,0.02622959,0.18080719,0.15575397,0.15180078,0.02547594,0.09934236,0.02461343,0.1235155,0.24067492,0.09159979,0.0287645,0.08842106,0.27539159,0.04692093,0.37489319,0.07281891,0.11091488,0.06998741,0.12909677,0.15969648,0.02970035,0.1417305,0.15629415,0.10633209,0.05591168,0.16393377,0.0258144,0.12509189,0.16088702,0.06182708,0.06257985,0.04064546,0.39117497,0.08135743
0.85757466,0.111931805,-0.187901442,0,0,0,0,0.166550751,-1.543975531,-0.348756726,1.053542916,0.088570208,0.379942423,-0.009215819,3.139009964,-1.095237909,-2.979254918,-0.101333126,0.911317828,-0.38083563,0.193967844,0.12028728,0.10296325,0.02611542,0.18084455,0.15398218,0.15169244,0.02537579,0.09943126,0.02452925,0.12355143,0.23882734,0.09155775,0.02860277,0.08854725,0.29054486,0.04689592,0.36230591,0.07278342,0.10886512,0.07012856,0.12653878,0.1595949,0.02952089,0.14198481,0.15634799,0.10615593,0.05520028,0.16394722,0.02593145,0.12525431,0.15736223,0.06180007,0.06172219,0.04067479,0.40758391,0.08127048
0.85894668,0.111681983,-0.176426349,0,0,0,0,0.164413893,-1.57068352,-0.347261355,1.12576572,0.088602919,-0.325040553,-0.004934968,3.101483343,-1.09927273,-2.902375945,-0.099835113,1.268498285,-0.38057832,0.181305729,0.11807142,0.10291781,0.02600338,0.18088445,0.15226045,0.15158201,0.0252775,0.09952155,0.02444663,0.12358596,0.23703905,0.09151336,0.02844408,0.08865558,0.30334025,0.04686719,0.35037332,0.07275662,0.10687061,0.07027107,0.12405426,0.15949623,0.02934483,0.14223599,0.15639265,0.10598017,0.05450422,0.16395695,0.02602217,0.12541269,0.15394952,0.06177862,0.0608836,0.04071239,0.42178946,0.08117664
0.86,0.111500397,-0.16853231,0,0,0,0,0.162749325,-1.58961888,-0.346048184,1.176745507,0.088001357,-0.803049491,-0.001682569,3.074359429,-1.102298784,-2.843334285,-0.098366419,1.514286359,-0.38039199,0.172700883,0.11641201,0.10288351,0.02591878,0.18091685,0.15097154,0.15149573,0.02520327,0.09959185,0.02438424,0.12361124,0.23570499,0.09147736,0.0283243,0.08872228,0.31184328,0.04684221,0.34162656,0.07274354,0.10537571,0.07038128,0.122195,0.15942239,0.02921194,0.14242674,0.1564217,0.10584571,0.05398002,0.163962,0.02607771,0.12553153,0.15140263,0.06176698,0.06025242,0.04074967,0.43143008,0.08110006
0.86001119,0.111498511,-0.16845425,0,0,0,0,0.162731534,-1.58980929,-0.346035011,1.177251666,0.087992344,-0.807632303,-0.001648164,3.074082278,-1.102330602,-2.842705525,-0.098349458,1.516693399,-0.380390057,0.172616661,0.11641449,0.10288314,0.02591789,0.18091721,0.15096152,0.1514948,0.02520249,0.0995926,0.02438358,0.1236115,0.23567824,0.09147697,0.02832303,0.08872291,0.31179158,0.04684193,0.34221735,0.07274344,0.10535999,0.07038245,0.12217547,0.15942162,0.02921054,0.14242875,0.15643971,0.10584428,0.05397449,0.16396204,0.0260826,0.12553278,0.1513759,0.06176688,0.06025958,0.04075012,0.43133624,0.08109922
0.86002238,0.111496626,-0.168376331,0,0,0,0,0.16271374,-1.589999437,-0.346021833,1.177756954,0.08798328,-0.812203047,-0.001613762,3.073805392,-1.102362412,-2.842076729,-0.09833247,1.519095598,-0.380388126,0.172532613,0.11642094,0.10288278,0.02591699,0.18091756,0.15095221,0.15149388,0.02520171,0.09959335,0.02438292,0.12361176,0.23564896,0.09147658,0.02832177,0.08872353,0.3117126,0.04684165,0.34294305,0.07274334,0.10534427,0.07038363,0.12215594,0.15942084,0.02920914,0.14243077,0.15646123,0.10584286,0.05396897,0.16396208,0.02608835,0.12553403,0.15134918,0.06176678,0.06026949,0.04075056,0.43120427,0.08109839
0.86007834,0.111487215,-0.167988871,0,0,0,0,0.16262474,-1.590946161,-0.345955858,1.180270043,0.087937195,-0.834872158,-0.001441796,3.07242498,-1.102521362,-2.838932137,-0.09824713,1.531032697,-0.380378483,0.172115024,0.11645305,0.10288096,0.02591254,0.18091932,0.15090569,0.15148926,0.0251978,0.09959711,0.02437963,0.12361307,0.23550266,0.09147462,0.02831546,0.08872663,0.31131813,0.04684026,0.34654799,0.07274276,0.10526575,0.0703895,0.12205835,0.15941697,0.02920214,0.14244086,0.15656834,0.10583572,0.05394138,0.16396229,0.02611694,0.12554025,0.15121568,0.0617663,0.06031877,0.04075278,0.43054537,0.08109423
0.86035813,0.111440479,-0.166106749,0,0,0,0,0.162178957,-1.595574036,-0.345623908,1.192472377,0.087688245,-0.943224151,-0.000583117,3.065627324,-1.103313466,-2.823188721,-0.09781061,1.588733242,-0.380330612,0.170095861,0.1166096,0.10287173,0.02589029,0.18092821,0.15067383,0.15146605,0.02517828,0.09961594,0.02436323,0.12361955,0.23477433,0.09146479,0.02828397,0.08874144,0.30935735,0.04683336,0.36400972,0.07273852,0.10487445,0.0704189,0.12157214,0.15939766,0.0291672,0.1424912,0.15709145,0.10579993,0.05380376,0.16396324,0.02625549,0.12557105,0.15055073,0.0617641,0.06055817,0.04076404,0.42727512,0.08107376
0.8613617,0.111276859,-0.160202693,0,0,0,0,0.160569974,-1.610451353,-0.344407478,1.229881911,0.086577336,-1.245994818,0.002481819,3.042876725,-1.106118233,-2.766219752,-0.096124386,1.762105608,-0.380163155,0.163922569,0.11712027,0.10283674,0.02581121,0.18096089,0.14985272,0.15138171,0.02510889,0.09968395,0.02430489,0.12364207,0.23220479,0.09142912,0.02817201,0.08878584,0.30247939,0.04680959,0.42001652,0.07270872,0.10348841,0.07052471,0.11985128,0.15932938,0.02904301,0.14267083,0.1588085,0.10567041,0.05331514,0.1639655,0.02669697,0.12567812,0.14820055,0.06175921,0.06132839,0.04080702,0.41586784,0.08100414
0.86236528,0.111118416,-0.155826279,0,0,0,0,0.158947655,-1.622035634,-0.343159672,1.254468937,0.085244304,-1.379607648,0.005525387,3.023129097,-1.108865285,-2.708116296,-0.094295765,1.870263285,-0.380000942,0.159695905,0.11756,0.10279911,0.0257332,0.18099462,0.14904775,0.15129589,0.02504044,0.09975264,0.02424734,0.12366343,0.22970062,0.09139267,0.0280616,0.08881795,0.29583509,0.04678695,0.46783183,0.07266231,0.10212924,0.07063112,0.11816586,0.15926259,0.02892054,0.14284909,0.1603024,0.1055397,0.05283417,0.16396591,0.02706316,0.12578178,0.14590368,0.06175926,0.06197734,0.04085504,0.40494176,0.0809396
0.86431654,0.110818995,-0.152101839,0,0,0,0,0.155768928,-1.633714947,-0.34069834,1.258655326,0.082724863,-1.079398316,0.011394159,2.994312917,-1.114036542,-2.591571005,-0.090601982,1.870195622,-0.379692667,0.157595012,0.11824811,0.10271947,0.02558456,0.181062,0.14752751,0.15112579,0.02491001,0.09988776,0.02413767,0.12370202,0.22501092,0.0913192,0.02785127,0.08885508,0.28354394,0.04674543,0.54415355,0.07254307,0.09956107,0.07084001,0.11498684,0.15913704,0.02868727,0.14319248,0.16267767,0.1052843,0.05192044,0.16396135,0.02760639,0.12597716,0.1415845,0.06177401,0.06296213,0.04096377,0.38496862,0.08082566
0.86555375,0.110630656,-0.152662838,0,0,0,0,0.153746881,-1.634241587,-0.339155032,1.232989021,0.081703957,-0.531331757,0.015090754,2.982009896,-1.117196076,-2.515734313,-0.088359952,1.739771143,-0.379496445,0.159999126,0.11859179,0.10266515,0.02549235,0.18110485,0.14659333,0.1510164,0.02482908,0.09997414,0.02406962,0.12372503,0.22215455,0.09127099,0.02772083,0.08886917,0.27615235,0.04672125,0.58416607,0.07245486,0.09798194,0.07097414,0.11303575,0.15906045,0.0285426,0.14340843,0.16388663,0.10512253,0.05135538,0.16395464,0.02786185,0.12609735,0.13894212,0.06179337,0.06343747,0.04104092,0.37310409,0.08076019
0.86674333,0.110448024,-0.154532009,0,0,0,0,0.151804309,-1.631360293,-0.337710605,1.193728523,0.081479961,0.176128306,0.018632577,2.973099976,-1.120144924,-2.441987216,-0.086399833,1.547260566,-0.379303833,0.164016064,0.11886787,0.10261047,0.02540514,0.18114535,0.14571618,0.15091057,0.02475255,0.10005741,0.02400525,0.12374667,0.21949,0.0912238,0.02759749,0.08888237,0.26931998,0.04670059,0.61799401,0.07236302,0.09649841,0.07110461,0.11120527,0.15898906,0.02840583,0.14361521,0.16487224,0.10496757,0.05082226,0.16394523,0.02805804,0.12621012,0.13646894,0.06181887,0.06380975,0.04111774,0.36223366,0.08070196
0.86780034,0.11028363,-0.15650281,0,0,0,0,0.150081865,-1.627676958,-0.336470029,1.153266366,0.082031403,0.870587935,0.021771519,2.966193038,-1.122691354,-2.376134285,-0.084869396,1.345708799,-0.379128352,0.167993766,0.11907557,0.10256001,0.02532883,0.18118037,0.14495366,0.15081626,0.02468557,0.10013143,0.02394893,0.12376593,0.21718726,0.09118154,0.02748958,0.08889868,0.26346321,0.04668532,0.64489681,0.07227557,0.09520802,0.07122196,0.10961508,0.15892749,0.02828618,0.14379835,0.1656243,0.1048305,0.05035676,0.16393434,0.02819961,0.12630793,0.13432499,0.06184642,0.06408339,0.04118559,0.35298827,0.08065422
0.86885736,0.110117344,-0.157986365,0,0,0,0,0.148363133,-1.624605052,-0.335272168,1.113906306,0.083313969,1.547093686,0.024903056,2.958873354,-1.125168123,-2.310210576,-0.083557135,1.137885482,-0.378948901,0.17137208,0.11925324,0.10250791,0.02525362,0.18121429,0.14420664,0.15072185,0.02461956,0.10020538,0.0238934,0.12378556,0.21494351,0.09113926,0.02738324,0.08892436,0.25779831,0.04667386,0.66928081,0.07218201,0.09394314,0.07134076,0.10805811,0.15886771,0.02816827,0.143981,0.16627638,0.10469411,0.04989884,0.16392097,0.02831607,0.12640338,0.13222994,0.0618774,0.06431241,0.04125097,0.34410902,0.08061044
0.86991437,0.109950067,-0.158266899,0,0,0,0,0.146646638,-1.623685085,-0.334112791,1.081328365,0.085270926,2.135882764,0.028026086,2.949902941,-1.127575236,-2.244351704,-0.0824593,0.942852971,-0.378766596,0.173251763,0.11940524,0.10245424,0.02517948,0.18124709,0.14347475,0.1506274,0.02455448,0.1002792,0.02383866,0.12380584,0.21275685,0.09109723,0.02727844,0.08896525,0.25231652,0.04666709,0.69148691,0.07208158,0.09270315,0.0714611,0.10653348,0.15880971,0.02805208,0.14416311,0.16684199,0.10455842,0.04944835,0.16390506,0.02841188,0.1264964,0.13018233,0.06191047,0.06450414,0.04131235,0.3355754,0.08057081
0.87,0.109936517,-0.158217453,0,0,0,0,0.146507604,-1.623746785,-0.334020295,1.079137354,0.08545562,2.177885725,0.028278641,2.949070616,-1.127767184,-2.239021626,-0.082379199,0.928099506,-0.378751758,0.17331405,0.11941654,0.10244983,0.02517352,0.18124971,0.14341612,0.15061975,0.02454925,0.10028517,0.02383426,0.12380752,0.21258215,0.09109384,0.02727002,0.08896941,0.25188022,0.04666677,0.69319918,0.07207313,0.09260377,0.07147092,0.10641136,0.15880508,0.02804274,0.14417784,0.16688439,0.10454746,0.04941218,0.16390366,0.02841886,0.12650383,0.13001849,0.0619132,0.06451823,0.04131711,0.33489866,0.08056779
0.87000946,0.109935021,-0.158211243,0,0,0,0,0.146492245,-1.623755034,-0.334010088,1.078900065,0.085476243,2.182465657,0.028306536,2.948977554,-1.12778836,-2.238432862,-0.082370428,0.926481277,-0.378750119,0.173319999,0.11941354,0.10244934,0.02517286,0.18124999,0.1434091,0.15061891,0.02454867,0.10028583,0.02383378,0.1238077,0.21255833,0.09109347,0.02726909,0.08896988,0.25243183,0.04666674,0.69302634,0.07207219,0.0925928,0.07147201,0.10639789,0.15880457,0.02804171,0.14417946,0.16691165,0.10454625,0.04940819,0.1639035,0.02842381,0.12650465,0.13000041,0.0619135,0.06451326,0.04131764,0.33506164,0.08056746
0.87001892,0.109933524,-0.158204883,0,0,0,0,0.146476886,-1.623763573,-0.333999884,1.078663736,0.085496909,2.187033449,0.028334431,2.948884267,-1.127809532,-2.237844106,-0.082361672,0.924865403,-0.378748479,0.173325761,0.1194097,0.10244885,0.02517221,0.18125028,0.14340198,0.15061806,0.02454809,0.1002865,0.02383329,0.12380789,0.2125336,0.09109309,0.02726816,0.08897035,0.25310199,0.0466667,0.69278139,0.07207125,0.09258184,0.07147309,0.10638441,0.15880407,0.02804068,0.14418109,0.16694339,0.10454504,0.04940419,0.16390335,0.02842959,0.12650547,0.12998233,0.06191381,0.06450698,0.04131816,0.33527188,0.08056712
0.87006621,0.109926043,-0.158170789,0,0,0,0,0.146400087,-1.623810677,-0.333948895,1.077496717,0.085600884,2.209687441,0.02847389,2.948414392,-1.127915303,-2.234900469,-0.08231812,0.916822176,-0.378740281,0.173351728,0.11939047,0.10244641,0.02516892,0.18125172,0.14336639,0.15061384,0.02454521,0.1002898,0.02383086,0.12380882,0.21241005,0.09109122,0.02726351,0.08897273,0.25643065,0.0466665,0.69155882,0.07206658,0.09252703,0.07147852,0.10631707,0.15880152,0.02803553,0.14418922,0.16710146,0.10453898,0.04938424,0.16390257,0.02845834,0.12650955,0.129892,0.06191532,0.06447558,0.04132078,0.33631917,0.08056544
0.87030269,0.109888663,-0.15794066,0,0,0,0,0.14601605,-1.6241621,-0.333694746,1.072050557,0.086136409,2.318030447,0.029170847,2.945974167,-1.128442073,-2.220185875,-0.082105982,0.877598464,-0.378699278,0.173407374,0.11929458,0.10243419,0.02515251,0.18125889,0.14318894,0.15059271,0.02453081,0.10030629,0.02381875,0.12381349,0.21179449,0.09108191,0.02724032,0.08898529,0.27254517,0.04666477,0.68550076,0.07204356,0.09225373,0.0715057,0.10598132,0.15878884,0.02800982,0.14422986,0.16787635,0.10450857,0.04928469,0.16389857,0.02859838,0.12652971,0.12944172,0.06192288,0.06431899,0.04133383,0.34145868,0.08055663
0.87145257,0.109708365,-0.155167584,0,0,0,0,0.144146147,-1.629189315,-0.332472614,1.057137505,0.089045738,2.697271492,0.032550467,2.931468248,-1.130953922,-2.14876607,-0.081193616,0.71961546,-0.378500561,0.171612493,0.11883405,0.10237441,0.02507349,0.18129319,0.14233763,0.15049,0.02446143,0.10038648,0.02376039,0.12383685,0.208853,0.09103735,0.02712864,0.08906299,0.34056543,0.04664412,0.65728873,0.07193805,0.09094188,0.07163899,0.10437081,0.15872848,0.02788601,0.14442695,0.17130178,0.10435864,0.0488058,0.16387733,0.02919816,0.12662334,0.12728447,0.06195966,0.06356624,0.04139573,0.36434426,0.08050566
0.87260245,0.109533059,-0.149175233,0,0,0,0,0.142266741,-1.64089847,-0.33125426,1.066371361,0.09221914,2.765147108,0.035910419,2.911590753,-1.133383862,-2.077771429,-0.080422093,0.636506395,-0.37830617,0.165778464,0.11838287,0.10231401,0.02499569,0.18132693,0.14150507,0.15038714,0.02439314,0.10046673,0.02370294,0.12386122,0.20599481,0.09099386,0.02701871,0.08916825,0.39591064,0.0466097,0.63098989,0.07184122,0.08965774,0.07177401,0.10279616,0.15867022,0.02776415,0.14462295,0.17422592,0.10420645,0.04833532,0.16385308,0.02968289,0.12671243,0.1251794,0.06199575,0.06282766,0.04145417,0.38422712,0.08044375
0.87409085,0.109319885,-0.136353886,0,0,0,0,0.139806571,-1.666866304,-0.329633913,1.118258778,0.096083713,2.331678492,0.040219567,2.877097819,-1.136408693,-1.987024676,-0.079473801,0.663586772,-0.37806893,0.15185231,0.11781241,0.10223492,0.02489678,0.18137092,0.14045449,0.15025322,0.0243063,0.10057108,0.02362988,0.1238939,0.2024139,0.09093858,0.02687898,0.08933653,0.45467882,0.04655322,0.59948997,0.0717265,0.08803553,0.07195108,0.10080952,0.15859792,0.02760926,0.14487447,0.17739196,0.10400822,0.04773854,0.16381735,0.03017531,0.12682357,0.12252943,0.06204091,0.06189216,0.04152462,0.40635036,0.08035184
0.87540093,0.109150941,-0.121042855,0,0,0,0,0.137602857,-1.698502839,-0.328120361,1.196645274,0.098643873,1.520174484,0.043964808,2.839485813,-1.138960368,-1.908677022,-0.078519786,0.810512387,-0.377880912,0.134530241,0.11732261,0.10216453,0.02481136,0.18141118,0.13955434,0.150134,0.02423131,0.10066382,0.02356679,0.12392304,0.19936831,0.09088995,0.02675834,0.08949805,0.49771021,0.04649658,0.57388496,0.07163573,0.08664388,0.07210865,0.09910753,0.15853714,0.02747555,0.14509318,0.17970009,0.10383405,0.04722441,0.16378207,0.03051001,0.12691818,0.12026433,0.06207991,0.06108741,0.04158364,0.42306367,0.08026295
0.87653254,0.109022411,-0.105936956,0,0,0,0,0.135663195,-1.730071443,-0.326719719,1.280533912,0.099859346,0.6056352,0.047157749,2.80329461,-1.141082628,-1.842425388,-0.077493756,1.012591358,-0.377738346,0.117213549,0.1169086,0.10210326,0.0247388,0.181448,0.13879482,0.15002951,0.02416759,0.10074496,0.02351318,0.12394781,0.1968145,0.09084713,0.02665586,0.08963261,0.52990081,0.04644345,0.55320297,0.07156664,0.08546832,0.07224569,0.09767146,0.15848677,0.02736198,0.1452797,0.18139408,0.10368466,0.04678854,0.16374894,0.03074084,0.12699755,0.11835684,0.06211432,0.06040602,0.04163471,0.43577364,0.08018149
